frame,time_ns,binder_target_com_a,min_heavy_atom_distance_a,ca_contacts_le_8a,hotspots_contacting,hotspot_45_contact,hotspot_47_contact,hotspot_48_contact,hotspot_50_contact,hotspot_52_contact,hotspot_56_contact
1163,11.64,34.54854202270508,1.7749613884039122,76,5,1,1,1,1,1,0
1164,11.65,34.703834533691406,1.7164156084507258,76,4,0,1,1,1,1,0
1165,11.66,34.613853454589844,1.8687454103161738,76,4,0,1,1,1,1,0
1166,11.67,34.43518829345703,1.7776968991637572,76,5,1,1,1,1,1,0
1167,11.68,34.637508392333984,1.721454316026789,76,4,0,1,1,1,1,0
1168,11.69,34.16413879394531,1.783342872581857,76,4,0,1,1,1,1,0
1169,11.7,34.21089553833008,1.8223087113100165,76,4,0,1,1,1,1,0
1170,11.71,34.55758285522461,1.797944002666026,76,4,0,1,1,1,1,0
1171,11.72,34.69892120361328,1.8414355118439258,76,4,0,1,1,1,1,0
1172,11.73,34.979427337646484,2.024303379377903,76,4,0,1,1,1,1,0
1173,11.74,34.76543045043945,1.7623252022328115,76,5,1,1,1,1,1,0
1174,11.75,34.953392028808594,1.699971271049316,76,4,0,1,1,1,1,0
1175,11.76,34.700870513916016,1.8745928814209898,76,4,0,1,1,1,1,0
1176,11.77,34.640438079833984,1.7942997128025393,76,4,0,1,1,1,1,0
1177,11.78,34.29640579223633,1.867971548588197,76,4,0,1,1,1,1,0
1178,11.79,34.62546157836914,2.019358008316512,76,4,0,1,1,1,1,0
1179,11.8,34.454036712646484,1.8804579189389194,76,4,0,1,1,1,1,0
1180,11.81,34.787113189697266,1.7372957169359209,76,4,0,1,1,1,1,0
1181,11.82,34.57139205932617,1.7901448111411102,76,4,0,1,1,1,1,0
1182,11.83,34.48170471191406,1.8970217272716978,76,4,0,1,1,1,1,0
1183,11.84,34.8339729309082,2.0190581469544786,76,4,0,1,1,1,1,0
1184,11.85,34.511985778808594,1.7920354094818047,76,4,0,1,1,1,1,0
1185,11.86,34.45207214355469,1.9546399921215305,76,4,0,1,1,1,1,0
1186,11.87,34.65846633911133,1.8645110246730912,76,4,0,1,1,1,1,0
1187,11.88,34.73680877685547,1.8385579462473103,76,4,0,1,1,1,1,0
1188,11.89,35.068851470947266,1.7590327093039646,76,4,0,1,1,1,1,0
1189,11.9,34.70876693725586,1.7544533589615126,76,4,0,1,1,1,1,0
1190,11.91,34.407588958740234,1.6338309454710087,76,4,0,1,1,1,1,0
1191,11.92,34.43667221069336,1.9277770314232017,76,4,0,1,1,1,1,0
1192,11.93,34.57307815551758,1.8254085946738436,76,4,0,1,1,1,1,0
1193,11.94,34.42638397216797,1.724818123339936,76,4,0,1,1,1,1,0
1194,11.95,34.204559326171875,1.7086288540967618,76,5,1,1,1,1,1,0
1195,11.96,34.5220947265625,1.6599395106681925,76,5,1,1,1,1,1,0
1196,11.97,34.050514221191406,1.8023601487277328,76,4,0,1,1,1,1,0
1197,11.98,34.411006927490234,1.9682996400248847,76,4,0,1,1,1,1,0
1198,11.99,34.61913299560547,1.7873191389933265,76,4,0,1,1,1,1,0
1199,12.0,34.46334457397461,1.7671168372587904,76,4,0,1,1,1,1,0
1200,12.01,34.593875885009766,1.806791138158515,76,4,0,1,1,1,1,0
1201,12.02,34.763526916503906,1.8292352748294491,76,4,0,1,1,1,1,0
1202,12.03,34.186622619628906,1.7380794194753986,76,4,0,1,1,1,1,0
1203,12.04,34.25141906738281,1.9367197647820356,76,4,0,1,1,1,1,0
1204,12.05,34.77278518676758,1.8964419770317158,76,4,0,1,1,1,1,0
1205,12.06,34.56509017944336,1.8647802277682808,76,4,0,1,1,1,1,0
1206,12.07,34.58753204345703,1.832512631653948,76,4,0,1,1,1,1,0
1207,12.08,34.66412353515625,1.8725663160908717,76,4,0,1,1,1,1,0
1208,12.09,34.38749694824219,1.9375799103091027,76,4,0,1,1,1,1,0
1209,12.1,34.263267517089844,1.7714648152244992,76,4,0,1,1,1,1,0
1210,12.11,34.34393310546875,1.693136829382551,76,4,0,1,1,1,1,0
1211,12.12,34.49896240234375,1.800971654793854,76,4,0,1,1,1,1,0
1212,12.13,34.33850860595703,1.8617223726671415,76,4,0,1,1,1,1,0
1213,12.14,34.374061584472656,1.7133032953253782,76,4,0,1,1,1,1,0
1214,12.15,34.28363800048828,1.7727091230355634,76,4,0,1,1,1,1,0
1215,12.16,34.41398239135742,1.788910029498563,76,4,0,1,1,1,1,0
1216,12.17,34.583065032958984,1.7102390644323318,76,4,0,1,1,1,1,0
1217,12.18,34.1926383972168,1.7895248089230422,76,4,0,1,1,1,1,0
1218,12.19,34.52743911743164,1.8457262267090544,76,4,0,1,1,1,1,0
1219,12.2,34.778961181640625,1.8314447347094096,76,4,0,1,1,1,1,0
1220,12.21,34.45962905883789,2.038673378672795,76,4,0,1,1,1,1,0
1221,12.22,34.23170471191406,1.705929983905575,76,4,0,1,1,1,1,0
1222,12.23,34.25925827026367,1.7206447670418707,76,4,0,1,1,1,1,0
1223,12.24,34.670040130615234,1.8778144233878216,76,4,0,1,1,1,1,0
1224,12.25,34.42176055908203,1.8692494515128768,76,4,0,1,1,1,1,0
1225,12.26,34.6187858581543,1.8440462843045478,76,4,0,1,1,1,1,0
1226,12.27,34.853477478027344,1.8107781574382733,76,4,0,1,1,1,1,0
1227,12.28,34.73141098022461,1.8028367378606547,76,4,0,1,1,1,1,0
1228,12.29,34.74315643310547,1.8987834071226755,76,4,0,1,1,1,1,0
1229,12.3,34.47344970703125,1.8279190889700527,76,4,0,1,1,1,1,0
1230,12.31,34.411460876464844,1.7420709094344677,76,4,0,1,1,1,1,0
1231,12.32,34.37774658203125,1.85272845096902,76,4,0,1,1,1,1,0
1232,12.33,34.17622375488281,1.938403399518203,76,4,0,1,1,1,1,0
1233,12.34,34.289268493652344,1.8041618129834767,76,4,0,1,1,1,1,0
1234,12.35,34.48102951049805,1.8034671029307447,76,4,0,1,1,1,1,0
1235,12.36,34.26244354248047,1.9316854717087122,76,4,0,1,1,1,1,0
1236,12.37,34.30096435546875,1.7749669547468176,76,4,0,1,1,1,1,0
1237,12.38,34.1044807434082,1.8228533065634511,76,4,0,1,1,1,1,0
1238,12.39,34.66469192504883,1.7287534944112204,76,4,0,1,1,1,1,0
1239,12.4,34.1854133605957,1.869894705683664,76,4,0,1,1,1,1,0
1240,12.41,34.340476989746094,1.7972472075442167,76,4,0,1,1,1,1,0
1241,12.42,34.48507308959961,1.8563666018515124,76,4,0,1,1,1,1,0
1242,12.43,34.33647155761719,1.8319632658365135,76,4,0,1,1,1,1,0
1243,12.44,34.5816764831543,1.9852898919944546,76,4,0,1,1,1,1,0
1244,12.45,34.62763977050781,1.8602452992181593,76,4,0,1,1,1,1,0
1245,12.46,34.2090950012207,1.816504704995804,76,4,0,1,1,1,1,0
1246,12.47,34.292510986328125,1.745993530406014,76,4,0,1,1,1,1,0
1247,12.48,34.691551208496094,1.7346147673583288,76,4,0,1,1,1,1,0
1248,12.49,34.300235748291016,1.8098083318752247,76,4,0,1,1,1,1,0
1249,12.5,34.44823455810547,1.8371155213351713,76,4,0,1,1,1,1,0
1250,12.51,34.68115234375,1.9474317804756758,76,4,0,1,1,1,1,0
1251,12.52,34.6106071472168,1.7619060200624725,76,4,0,1,1,1,1,0
1252,12.53,34.88619613647461,1.7394818698754766,76,4,0,1,1,1,1,0
1253,12.54,35.157203674316406,1.8218998753844209,76,4,0,1,1,1,1,0
1254,12.55,35.02603530883789,1.8674512701181716,76,4,0,1,1,1,1,0
1255,12.56,34.737606048583984,1.8731017368653025,76,4,0,1,1,1,1,0
1256,12.57,34.57499313354492,1.8982900011853192,76,4,0,1,1,1,1,0
1257,12.58,34.301570892333984,1.9457090310332184,76,4,0,1,1,1,1,0
1258,12.59,34.52186965942383,1.8714971145142114,76,4,0,1,1,1,1,0
1259,12.6,34.76237487792969,1.9112561761570968,76,4,0,1,1,1,1,0
1260,12.61,34.73203659057617,1.8306851798030606,76,4,0,1,1,1,1,0
1261,12.62,34.31124496459961,1.7502040844360864,76,4,0,1,1,1,1,0
1262,12.63,34.524261474609375,1.9405678804776103,76,4,0,1,1,1,1,0
1263,12.64,34.551300048828125,1.8898994152720392,76,4,0,1,1,1,1,0
1264,12.65,34.518798828125,1.8645623683140162,76,4,0,1,1,1,1,0
1265,12.66,34.56412124633789,1.8201644462660218,76,4,0,1,1,1,1,0
1266,12.67,34.43817138671875,1.6688330926292951,76,4,0,1,1,1,1,0
1267,12.68,34.61518478393555,1.7066930362538284,76,4,0,1,1,1,1,0
1268,12.69,34.24618148803711,1.9468215916491933,76,4,0,1,1,1,1,0
1269,12.7,34.63856506347656,1.9948420832581812,76,4,0,1,1,1,1,0
1270,12.71,34.46982192993164,1.9138751925331898,76,4,0,1,1,1,1,0
1271,12.72,34.60114288330078,1.8157663439421121,76,4,0,1,1,1,1,0
1272,12.73,34.77456283569336,1.7816284796997068,76,4,0,1,1,1,1,0
1273,12.74,34.88022994995117,2.0925815507161576,76,3,0,1,1,1,0,0
1274,12.75,34.40320587158203,1.8274015395439114,76,3,0,1,1,1,0,0
1275,12.76,34.31833267211914,1.8045466310716638,76,4,0,1,1,1,1,0
1276,12.77,34.073822021484375,1.8255408393368184,76,4,0,1,1,1,1,0
1277,12.78,34.56449508666992,1.8311229966495248,76,4,0,1,1,1,1,0
1278,12.79,34.4405403137207,1.9408784729684798,76,4,0,1,1,1,1,0
1279,12.8,34.64484786987305,1.9101837621039406,76,4,0,1,1,1,1,0
1280,12.81,34.59520721435547,1.8864270543163186,76,4,0,1,1,1,1,0
1281,12.82,34.68800735473633,1.8162388691487616,76,4,0,1,1,1,1,0
1282,12.83,34.8492546081543,2.0541409997585323,76,3,0,1,1,1,0,0
1283,12.84,34.690311431884766,1.720466738518357,76,3,0,1,1,1,0,0
1284,12.85,34.6927490234375,2.08437322256955,76,3,0,1,1,1,0,0
1285,12.86,34.71382141113281,1.8225786013779761,76,4,1,1,1,1,0,0
1286,12.87,34.816566467285156,1.8383436505808548,76,4,0,1,1,1,1,0
1287,12.88,34.7848014831543,1.8362451753508977,76,3,0,1,1,1,0,0
1288,12.89,34.94316482543945,1.719330891725014,76,4,0,1,1,1,1,0
1289,12.9,35.00518798828125,1.890398401331041,76,4,0,1,1,1,1,0
1290,12.91,34.815982818603516,1.7123648632791069,76,4,0,1,1,1,1,0
1291,12.92,34.571388244628906,1.9599229672927383,76,4,0,1,1,1,1,0
1292,12.93,34.52627182006836,1.9284731795718708,76,4,1,1,1,1,0,0
1293,12.94,34.5833625793457,1.839374634166083,76,4,0,1,1,1,1,0
1294,12.95,34.60431671142578,1.6645117883152363,76,4,0,1,1,1,1,0
1295,12.96,34.676082611083984,1.869394613629953,76,3,0,1,1,1,0,0
1296,12.97,34.81248474121094,1.991130615029203,76,4,0,1,1,1,1,0
1297,12.98,34.75867462158203,1.917552931951541,76,3,0,1,1,1,0,0
1298,12.99,34.63838195800781,2.0096782476185626,76,4,1,1,1,1,0,0
1299,13.0,35.03400802612305,1.9035234210511354,76,4,1,1,1,1,0,0
1300,13.01,34.839813232421875,1.8776032367953128,76,4,1,1,1,1,0,0
1301,13.02,34.76478958129883,1.9546348984047945,76,4,1,1,1,1,0,0
1302,13.03,34.71894836425781,1.8383937641635109,76,4,0,1,1,1,1,0
1303,13.04,34.636714935302734,2.0260544227826283,76,5,1,1,1,1,1,0
1304,13.05,34.84777069091797,1.9907017498987853,76,4,0,1,1,1,1,0
1305,13.06,34.711822509765625,1.7014406656575949,76,5,1,1,1,1,1,0
1306,13.07,34.77953338623047,1.994120274908649,76,4,0,1,1,1,1,0
1307,13.08,34.83842849731445,1.8645616522501411,76,5,1,1,1,1,1,0
1308,13.09,34.78523635864258,1.8186237455521665,76,5,1,1,1,1,1,0
1309,13.1,35.05634307861328,1.8801588778633012,76,5,1,1,1,1,1,0
1310,13.11,35.12700653076172,2.1257680410713315,76,5,1,1,1,1,1,0
1311,13.12,35.06151580810547,1.8062417422888308,76,4,0,1,1,1,1,0
1312,13.13,34.80997848510742,1.8871596057635451,76,4,0,1,1,1,1,0
1313,13.14,35.35597229003906,1.8528378222641533,76,3,0,1,1,1,0,0
1314,13.15,35.12197494506836,1.933964345814832,76,4,0,1,1,1,1,0
1315,13.16,35.05862808227539,1.894570922589799,76,4,1,1,1,1,0,0
1316,13.17,35.5107307434082,1.9824192195268813,76,3,0,1,1,1,0,0
1317,13.18,35.10589599609375,1.7557047910659567,76,3,0,1,1,1,0,0
1318,13.19,35.02070617675781,1.989295301025026,76,3,0,1,1,1,0,0
1319,13.2,34.865150451660156,1.8725964102538541,76,3,0,1,1,1,0,0
1320,13.21,35.011749267578125,1.873739648425319,76,4,0,1,1,1,1,0
1321,13.22,34.96555709838867,1.8809570976690566,76,4,1,1,1,1,0,0
1322,13.23,34.764522552490234,1.89055671525786,76,4,1,1,1,1,0,0
1323,13.24,35.06242752075195,1.9242154051887066,76,3,0,1,1,1,0,0
1324,13.25,35.09820556640625,2.083866854702479,76,4,0,1,1,1,1,0
1325,13.26,34.839744567871094,1.7496860532091338,76,4,1,1,1,1,0,0
1326,13.27,34.98943328857422,1.7424430752514795,76,4,1,1,1,1,0,0
1327,13.28,35.16615676879883,1.790281716882403,76,4,1,1,1,1,0,0
1328,13.29,35.29693603515625,1.7787627019592396,76,4,1,1,1,1,0,0
1329,13.3,35.02748107910156,1.8657445269316475,76,4,1,1,1,1,0,0
1330,13.31,34.98729705810547,1.955963235429426,76,3,0,1,1,1,0,0
1331,13.32,35.32270050048828,2.1575276926828018,76,3,0,1,1,1,0,0
1332,13.33,34.97801208496094,1.9434742404824144,76,3,0,1,1,1,0,0
1333,13.34,35.131465911865234,2.144902234819514,76,3,0,1,1,1,0,0
1334,13.35,35.06784439086914,2.0508290455774754,76,3,0,1,1,1,0,0
1335,13.36,35.191192626953125,1.7986150287821772,76,4,1,1,1,1,0,0
1336,13.37,35.03700637817383,1.913765671741225,76,3,0,1,1,1,0,0
1337,13.38,35.16421890258789,2.191508500505685,76,3,0,1,1,1,0,0
1338,13.39,34.9084587097168,1.8677297101160732,76,3,0,1,1,1,0,0
1339,13.4,35.109928131103516,1.9201578568230961,76,4,1,1,1,1,0,0
1340,13.41,35.38766860961914,1.8494879695519955,76,3,0,1,1,1,0,0
1341,13.42,35.50263977050781,1.7828346308593095,76,3,0,1,1,1,0,0
1342,13.43,35.389869689941406,2.150442216684371,76,4,0,1,1,1,1,0
1343,13.44,35.26715087890625,1.7512803021157504,76,3,0,1,1,1,0,0
1344,13.45,35.138519287109375,2.1625437381299752,76,3,0,1,1,1,0,0
1345,13.46,35.170860290527344,1.9028629521241995,76,3,0,1,1,1,0,0
1346,13.47,35.012840270996094,1.9762077042339325,76,4,1,1,1,1,0,0
1347,13.48,35.210018157958984,1.8481915937942606,76,4,0,1,1,1,1,0
1348,13.49,34.887306213378906,2.0903110298287095,76,3,0,1,1,1,0,0
1349,13.5,34.8110237121582,1.969291446508386,76,3,0,1,1,1,0,0
1350,13.51,34.84637451171875,2.1595620431902183,76,3,0,1,1,1,0,0
1351,13.52,35.25676345825195,1.8875644520257207,76,3,0,1,1,1,0,0
1352,13.53,35.080238342285156,2.0090249022257827,76,3,0,1,1,1,0,0
1353,13.54,35.47358322143555,2.0080368813896614,76,3,0,1,1,1,0,0
1354,13.55,35.06167984008789,1.930830069618162,76,3,0,1,1,1,0,0
1355,13.56,35.09542465209961,2.107271713980607,76,3,0,1,1,1,0,0
1356,13.57,35.075950622558594,1.7760607775043866,76,3,0,1,1,1,0,0
1357,13.58,35.24095153808594,1.892324312994903,76,3,0,1,1,1,0,0
1358,13.59,35.191349029541016,1.823018134918551,76,3,0,1,1,1,0,0
1359,13.6,34.827552795410156,1.9566054095551457,76,3,0,1,1,1,0,0
1360,13.61,35.36179733276367,2.1390423551877786,76,3,0,1,1,1,0,0
1361,13.62,35.476009368896484,2.0508295849975116,76,3,0,1,1,1,0,0
1362,13.63,34.852630615234375,2.041760566808998,76,3,0,1,1,1,0,0
1363,13.64,34.60853576660156,1.8134483451503522,76,3,0,1,1,1,0,0
1364,13.65,34.895606994628906,1.7855252259885954,76,3,0,1,1,1,0,0
1365,13.66,35.046104431152344,1.9566296002838834,76,3,0,1,1,1,0,0
1366,13.67,35.38439178466797,1.9544304512257438,76,3,0,1,1,1,0,0
1367,13.68,35.272457122802734,1.8387504900310863,76,3,0,1,1,1,0,0
1368,13.69,35.17844009399414,1.7690080611131875,76,3,0,1,1,1,0,0
1369,13.7,34.76525115966797,1.845887772675961,76,3,0,1,1,1,0,0
1370,13.71,35.014652252197266,1.9651448797746622,76,3,0,1,1,1,0,0
1371,13.72,34.94853210449219,1.857467766919825,76,4,1,1,1,1,0,0
1372,13.73,35.007747650146484,2.024475628813011,76,4,1,1,1,1,0,0
1373,13.74,34.95650100708008,2.0508805050417274,76,5,1,1,1,1,1,0
1374,13.75,34.967918395996094,2.09124082136446,76,5,1,1,1,1,1,0
1375,13.76,35.250125885009766,2.0156371661161505,76,4,1,1,1,1,0,0
1376,13.77,34.87484359741211,1.8743804160259963,76,3,0,1,1,1,0,0
1377,13.78,34.892860412597656,1.7904776412264845,76,4,1,1,1,1,0,0
1378,13.79,34.86186981201172,1.926285969227747,76,3,0,1,1,1,0,0
1379,13.8,34.6845588684082,1.9383245646516314,76,4,1,1,1,1,0,0
1380,13.81,35.05873489379883,1.8138898807925887,76,3,0,1,1,1,0,0
1381,13.82,34.66716766357422,1.905412567399592,76,4,1,1,1,1,0,0
1382,13.83,34.49687194824219,1.8515612481959365,76,4,1,1,1,1,0,0
1383,13.84,34.66529083251953,1.7923744223670608,76,4,1,1,1,1,0,0
1384,13.85,34.696136474609375,1.653878037858093,76,4,1,1,1,1,0,0
1385,13.86,34.693851470947266,1.8621507003253674,76,4,1,1,1,1,0,0
1386,13.87,34.61187744140625,1.8610237778318164,76,4,1,1,1,1,0,0
1387,13.88,34.182106018066406,1.8112156788794316,76,4,1,1,1,1,0,0
1388,13.89,34.318782806396484,1.7851880536010867,76,4,1,1,1,1,0,0
1389,13.9,34.392059326171875,1.9502327319489352,76,3,0,1,1,1,0,0
1390,13.91,34.32604217529297,1.7111719855807497,76,4,1,1,1,1,0,0
1391,13.92,34.51466751098633,1.8106894470926211,76,3,0,1,1,1,0,0
1392,13.93,34.27336883544922,1.820604751220781,76,4,1,1,1,1,0,0
1393,13.94,34.540916442871094,1.7741495008674286,76,3,0,1,1,1,0,0
1394,13.95,34.59466552734375,1.8629552846439457,76,3,0,1,1,1,0,0
1395,13.96,34.0971794128418,1.802968141501566,76,4,1,1,1,1,0,0
1396,13.97,34.57968521118164,1.8726205148881616,76,3,0,1,1,1,0,0
1397,13.98,34.59714126586914,1.9994979304560494,76,3,0,1,1,1,0,0
1398,13.99,34.17310333251953,1.8152976884357803,76,3,0,1,1,1,0,0
1399,14.0,34.381622314453125,1.8436138745800605,76,3,0,1,1,1,0,0
1400,14.01,34.70014953613281,1.9502058505445565,76,3,0,1,1,1,0,0
1401,14.02,34.20991516113281,1.9013952822044533,76,3,0,1,1,1,0,0
1402,14.03,34.45758056640625,1.7217987847911032,76,3,0,1,1,1,0,0
1403,14.04,34.683536529541016,1.793151694441456,76,3,0,1,1,1,0,0
1404,14.05,34.8393669128418,2.01258611838729,76,3,0,1,1,1,0,0
1405,14.06,34.539363861083984,1.8742765962930463,76,3,0,1,1,1,0,0
1406,14.07,34.576900482177734,1.87875097136578,76,3,0,1,1,1,0,0
1407,14.08,34.62318420410156,1.9182532479008203,76,4,1,1,1,1,0,0
1408,14.09,34.62749099731445,1.9812577809136613,76,4,1,1,1,1,0,0
1409,14.1,34.569679260253906,2.0633254451794145,76,3,0,1,1,1,0,0
1410,14.11,34.733184814453125,2.1813960212898884,76,4,1,1,1,1,0,0
1411,14.12,34.5606803894043,2.0104982052887226,76,3,0,1,1,1,0,0
1412,14.13,34.69278335571289,2.090123047931648,76,3,0,1,1,1,0,0
1413,14.14,34.351261138916016,2.108316357611276,76,3,0,1,1,1,0,0
1414,14.15,34.76259994506836,2.0312809695707856,76,4,0,1,1,1,1,0
1415,14.16,34.82344436645508,2.2034760988810205,76,3,0,1,1,1,0,0
1416,14.17,34.75715637207031,2.046703799943622,76,4,0,1,1,1,1,0
1417,14.18,34.668514251708984,1.895099421890229,76,4,0,1,1,1,1,0
1418,14.19,34.6648063659668,1.7877624336208124,76,4,0,1,1,1,1,0
1419,14.2,35.103675842285156,2.004593904613791,76,3,0,1,1,1,0,0
1420,14.21,34.67172622680664,1.8943579290096966,76,4,0,1,1,1,1,0
1421,14.22,34.6129150390625,1.861774039093612,76,4,0,1,1,1,1,0
1422,14.23,34.57788848876953,1.8301899704029037,76,4,0,1,1,1,1,0
1423,14.24,34.28430938720703,1.8842716402620694,76,5,1,1,1,1,1,0
1424,14.25,34.70670700073242,1.7799689733904633,76,5,1,1,1,1,1,0
1425,14.26,34.495296478271484,2.006712089779759,76,5,1,1,1,1,1,0
1426,14.27,34.71689224243164,1.9881906352153802,76,5,1,1,1,1,1,0
1427,14.28,34.65367126464844,2.1397689837297933,76,4,1,1,1,1,0,0
1428,14.29,35.06424331665039,2.1161305018343244,76,4,1,1,1,1,0,0
1429,14.3,35.22732925415039,1.8895789897625406,76,5,1,1,1,1,1,0
1430,14.31,34.783199310302734,1.8724571600030218,76,5,1,1,1,1,1,0
1431,14.32,34.67911148071289,1.9543027316351451,76,5,1,1,1,1,1,0
1432,14.33,35.019718170166016,2.0759817381199364,76,5,1,1,1,1,1,0
1433,14.34,34.77790451049805,1.9010230957938485,76,5,1,1,1,1,1,0
1434,14.35,34.47173309326172,2.0034201629384287,76,5,1,1,1,1,1,0
1435,14.36,34.674285888671875,1.9449705381564981,76,5,1,1,1,1,1,0
1436,14.37,34.71577835083008,1.8949697466967088,76,5,1,1,1,1,1,0
1437,14.38,34.5927734375,2.1273742330326066,76,5,1,1,1,1,1,0
1438,14.39,34.6902961730957,2.099449895108162,76,5,1,1,1,1,1,0
1439,14.4,34.5579833984375,1.8973944070471531,76,5,1,1,1,1,1,0
1440,14.41,34.472442626953125,1.8972843269801785,76,5,1,1,1,1,1,0
1441,14.42,34.75625228881836,1.85143135660985,76,5,1,1,1,1,1,0
1442,14.43,34.59663772583008,1.9395644345941743,76,5,1,1,1,1,1,0
1443,14.44,34.35395812988281,1.7016172211454577,76,5,1,1,1,1,1,0
1444,14.45,34.82036590576172,1.830326308881776,76,5,1,1,1,1,1,0
1445,14.46,34.553714752197266,1.8204651072709024,76,5,1,1,1,1,1,0
1446,14.47,34.75141906738281,2.0749273786675553,76,5,1,1,1,1,1,0
1447,14.48,34.45296859741211,2.0934682405820393,76,5,1,1,1,1,1,0
1448,14.49,34.550968170166016,2.108101349428303,76,5,1,1,1,1,1,0
1449,14.5,34.561214447021484,1.9569902074478382,76,4,0,1,1,1,1,0
1450,14.51,34.58833694458008,1.975877233454238,76,4,0,1,1,1,1,0
1451,14.52,34.72019958496094,1.8108019263119595,76,4,0,1,1,1,1,0
1452,14.53,34.646888732910156,1.85766197515185,76,4,0,1,1,1,1,0
1453,14.54,34.63507080078125,1.8193692290180101,76,4,0,1,1,1,1,0
1454,14.55,34.35008239746094,1.9326153715575423,76,4,0,1,1,1,1,0
1455,14.56,34.392581939697266,1.7919254351500453,76,4,0,1,1,1,1,0
1456,14.57,34.54143524169922,1.7425841336634331,76,4,0,1,1,1,1,0
1457,14.58,34.36711120605469,1.780027952512208,76,4,0,1,1,1,1,0
1458,14.59,34.3364372253418,1.8788551732600445,76,4,0,1,1,1,1,0
1459,14.6,34.13374328613281,1.9172377250613897,76,4,0,1,1,1,1,0
1460,14.61,34.257408142089844,1.8928825058394727,76,4,0,1,1,1,1,0
1461,14.62,34.453582763671875,1.7490909731092168,76,4,0,1,1,1,1,0
1462,14.63,34.33538055419922,1.6753764471445518,76,4,0,1,1,1,1,0
1463,14.64,34.05453872680664,1.954335100141018,76,4,0,1,1,1,1,0
1464,14.65,34.350006103515625,1.7669534652588548,76,4,0,1,1,1,1,0
1465,14.66,34.40922927856445,1.7504601986330321,76,4,0,1,1,1,1,0
1466,14.67,34.480384826660156,1.8663607781784897,76,4,0,1,1,1,1,0
1467,14.68,34.07298278808594,1.9248337116623948,76,4,0,1,1,1,1,0
1468,14.69,34.14732360839844,1.9356878519961689,76,4,0,1,1,1,1,0
1469,14.7,34.2761116027832,2.02675077431782,76,4,0,1,1,1,1,0
1470,14.71,34.48003387451172,1.9609460758406936,76,4,0,1,1,1,1,0
1471,14.72,34.264705657958984,1.9309562599003893,76,4,0,1,1,1,1,0
1472,14.73,34.191619873046875,1.9226519342446804,76,4,0,1,1,1,1,0
1473,14.74,33.95972442626953,1.895522682760302,76,4,0,1,1,1,1,0
1474,14.75,34.21931076049805,1.8866381024129883,76,4,0,1,1,1,1,0
1475,14.76,34.54473114013672,1.8298091693059828,76,4,0,1,1,1,1,0
1476,14.77,34.3386344909668,1.7770483339750183,76,4,0,1,1,1,1,0
1477,14.78,34.22709655761719,1.8962333075996791,76,4,0,1,1,1,1,0
1478,14.79,34.204246520996094,1.8051317770284319,76,4,0,1,1,1,1,0
1479,14.8,34.37698745727539,1.7002637663032811,76,4,0,1,1,1,1,0
1480,14.81,34.65154266357422,1.7994717496815107,76,4,0,1,1,1,1,0
1481,14.82,34.49713897705078,1.843309415052535,76,4,0,1,1,1,1,0
1482,14.83,34.335304260253906,1.8521616786729034,76,4,0,1,1,1,1,0
1483,14.84,34.54961395263672,1.8524030990095302,76,5,1,1,1,1,1,0
1484,14.85,34.33540725708008,1.887379737915511,76,4,0,1,1,1,1,0
1485,14.86,34.31968307495117,1.7706778509699872,76,4,0,1,1,1,1,0
1486,14.87,34.49119567871094,1.892013391303771,76,4,0,1,1,1,1,0
1487,14.88,34.56648254394531,1.7884645024430066,76,4,0,1,1,1,1,0
1488,14.89,34.454627990722656,1.7689021327589207,76,5,1,1,1,1,1,0
1489,14.9,34.740081787109375,1.7673708027620358,76,4,0,1,1,1,1,0
1490,14.91,34.40387725830078,2.124552481901524,76,4,0,1,1,1,1,0
1491,14.92,34.19101333618164,1.7949640041986665,76,4,0,1,1,1,1,0
1492,14.93,34.25312042236328,1.7014734278190562,76,4,0,1,1,1,1,0
1493,14.94,34.2829704284668,1.8239802047275142,76,4,0,1,1,1,1,0
1494,14.95,34.4221305847168,2.05849454813388,76,5,1,1,1,1,1,0
1495,14.96,34.74391174316406,1.654234249305256,76,4,0,1,1,1,1,0
1496,14.97,34.48689270019531,2.036220506582364,76,4,0,1,1,1,1,0
1497,14.98,34.48050308227539,1.8850429184041775,76,5,1,1,1,1,1,0
1498,14.99,34.065921783447266,1.9746882000866897,76,4,0,1,1,1,1,0
1499,15.0,34.13065719604492,1.922447141558828,76,4,0,1,1,1,1,0
1500,15.01,34.304752349853516,1.9591061870170232,76,5,1,1,1,1,1,0
1501,15.02,34.45454406738281,1.9775259390047109,76,4,0,1,1,1,1,0
1502,15.03,34.50850296020508,1.7475135499277767,76,4,0,1,1,1,1,0
1503,15.04,34.52581787109375,1.8461318731530463,76,4,0,1,1,1,1,0
1504,15.05,34.368656158447266,2.122172515745702,76,4,0,1,1,1,1,0
1505,15.06,34.563350677490234,1.871092339187702,76,4,0,1,1,1,1,0
1506,15.07,34.77894973754883,1.952772316603132,76,4,0,1,1,1,1,0
1507,15.08,34.79420471191406,1.9880900916534987,76,4,0,1,1,1,1,0
1508,15.09,34.66426467895508,1.7443864459746445,76,4,0,1,1,1,1,0
1509,15.1,34.64897918701172,2.090120255512027,76,4,0,1,1,1,1,0
1510,15.11,34.901397705078125,1.6769297373844112,76,4,0,1,1,1,1,0
1511,15.12,34.8383903503418,2.0686485803195267,76,4,0,1,1,1,1,0
