frame,time_ns,binder_target_com_a,min_heavy_atom_distance_a,ca_contacts_le_8a,hotspots_contacting,hotspot_45_contact,hotspot_47_contact,hotspot_48_contact,hotspot_50_contact,hotspot_52_contact,hotspot_56_contact
1210,12.11,33.468502044677734,1.9015329950845599,76,5,1,1,1,1,1,0
1211,12.12,33.23651123046875,2.059368605659152,76,4,0,1,1,1,1,0
1212,12.13,33.193756103515625,1.9085367863506617,76,4,0,1,1,1,1,0
1213,12.14,33.01314926147461,1.9502053419742258,76,4,0,1,1,1,1,0
1214,12.15,32.91520309448242,1.9222384374364085,76,5,1,1,1,1,1,0
1215,12.16,32.94288635253906,1.990807009442947,76,4,0,1,1,1,1,0
1216,12.17,32.90856170654297,2.145830625110755,76,4,0,1,1,1,1,0
1217,12.18,32.90422821044922,2.102053538866427,76,4,0,1,1,1,1,0
1218,12.19,33.056087493896484,2.1559672906840484,76,4,0,1,1,1,1,0
1219,12.2,33.084983825683594,1.91076040100915,76,4,0,1,1,1,1,0
1220,12.21,32.93324661254883,1.889603059453924,76,4,0,1,1,1,1,0
1221,12.22,33.29179000854492,1.9146039564206725,76,4,0,1,1,1,1,0
1222,12.23,33.62339401245117,2.1062072764160678,76,5,1,1,1,1,1,0
1223,12.24,33.338523864746094,1.8137798224352808,76,5,1,1,1,1,1,0
1224,12.25,33.10651397705078,2.1284725246272576,76,4,0,1,1,1,1,0
1225,12.26,33.36867141723633,1.9909795893903386,76,5,1,1,1,1,1,0
1226,12.27,33.28178024291992,1.815735160809564,76,5,1,1,1,1,1,0
1227,12.28,33.06896209716797,1.7278345038756517,76,4,0,1,1,1,1,0
1228,12.29,33.079105377197266,1.7564428969934323,76,4,0,1,1,1,1,0
1229,12.3,33.435699462890625,1.7682178892287315,76,4,0,1,1,1,1,0
1230,12.31,33.013755798339844,1.7982773408619006,76,5,1,1,1,1,1,0
1231,12.32,33.31568145751953,1.6548996134882064,76,4,0,1,1,1,1,0
1232,12.33,33.5435905456543,1.914420745333853,76,4,0,1,1,1,1,0
1233,12.34,33.5728874206543,2.0235836156261136,76,4,0,1,1,1,1,0
1234,12.35,33.21310806274414,1.8948819681974445,76,5,1,1,1,1,1,0
1235,12.36,33.33106231689453,1.7261803425018656,76,5,1,1,1,1,1,0
1236,12.37,33.79534149169922,1.9405095247418989,76,5,1,1,1,1,1,0
1237,12.38,33.7783317565918,1.8450202208904074,76,5,1,1,1,1,1,0
1238,12.39,33.64787292480469,1.7415544673960213,76,5,1,1,1,1,1,0
1239,12.4,33.853084564208984,1.9957986373728454,76,5,1,1,1,1,1,0
1240,12.41,33.651512145996094,1.8999765840473941,76,5,1,1,1,1,1,0
1241,12.42,33.42975616455078,1.8021412841461473,76,5,1,1,1,1,1,0
1242,12.43,33.54195022583008,1.8152149991589508,76,4,0,1,1,1,1,0
1243,12.44,33.30329132080078,1.9902264551523332,76,4,0,1,1,1,1,0
1244,12.45,33.00757598876953,1.7017025049728056,76,5,1,1,1,1,1,0
1245,12.46,33.169342041015625,1.8790643920715366,76,5,1,1,1,1,1,0
1246,12.47,33.349361419677734,1.9977524106423918,76,5,1,1,1,1,1,0
1247,12.48,33.25096130371094,1.9243989326163005,76,5,1,1,1,1,1,0
1248,12.49,33.20476150512695,1.8228585801855617,76,5,1,1,1,1,1,0
1249,12.5,33.01762008666992,1.9274049023596507,76,4,0,1,1,1,1,0
1250,12.51,33.077945709228516,1.9474639105826126,76,5,1,1,1,1,1,0
1251,12.52,33.105018615722656,2.029311005127497,76,4,0,1,1,1,1,0
1252,12.53,32.8630485534668,2.0812008948966456,76,5,1,1,1,1,1,0
1253,12.54,32.93956756591797,1.9990029100259281,76,4,0,1,1,1,1,0
1254,12.55,33.14156723022461,1.8837735423320836,76,4,0,1,1,1,1,0
1255,12.56,33.064476013183594,1.8372301408594,76,5,1,1,1,1,1,0
1256,12.57,32.884464263916016,2.0727040483764,76,5,1,1,1,1,1,0
1257,12.58,32.91149139404297,2.0492400518385865,76,5,1,1,1,1,1,0
1258,12.59,32.996612548828125,1.9312703536373235,76,5,1,1,1,1,1,0
1259,12.6,33.34016036987305,1.9554511078156407,76,5,1,1,1,1,1,0
1260,12.61,33.17613220214844,1.8616405569706294,76,4,0,1,1,1,1,0
1261,12.62,33.19890594482422,1.9345820209635929,76,4,0,1,1,1,1,0
1262,12.63,33.15907287597656,1.919400828174676,76,4,0,1,1,1,1,0
1263,12.64,33.21898651123047,1.9262639718925851,76,5,1,1,1,1,1,0
1264,12.65,33.29134750366211,1.8740853514581524,76,4,0,1,1,1,1,0
1265,12.66,33.20088195800781,1.8304382066418956,76,4,0,1,1,1,1,0
1266,12.67,33.40410614013672,1.8340677738317879,76,4,0,1,1,1,1,0
1267,12.68,33.410091400146484,1.8743030809339924,76,5,1,1,1,1,1,0
1268,12.69,33.42724609375,1.9946441860865636,76,4,0,1,1,1,1,0
1269,12.7,33.56891632080078,1.9101336247762777,76,4,0,1,1,1,1,0
1270,12.71,33.46139907836914,1.994236071432475,76,4,0,1,1,1,1,0
1271,12.72,33.57514572143555,1.9085881448557889,76,4,0,1,1,1,1,0
1272,12.73,33.55944061279297,2.288248776822831,76,5,1,1,1,1,1,0
1273,12.74,33.380897521972656,1.903709835001947,76,5,1,1,1,1,1,0
1274,12.75,33.20640182495117,1.7607139959839817,76,5,1,1,1,1,1,0
1275,12.76,33.322174072265625,2.3191389064356676,76,5,1,1,1,1,1,0
1276,12.77,33.128047943115234,1.8535089032804781,76,5,1,1,1,1,1,0
1277,12.78,33.268821716308594,1.920677647218218,76,4,0,1,1,1,1,0
1278,12.79,33.30215835571289,1.9029445390516395,76,4,0,1,1,1,1,0
1279,12.8,33.46417236328125,2.016181128621195,76,4,0,1,1,1,1,0
1280,12.81,33.460514068603516,1.8779260306949157,76,4,0,1,1,1,1,0
1281,12.82,33.58917999267578,2.014396860439579,76,4,0,1,1,1,1,0
1282,12.83,33.753875732421875,1.934140479052453,76,4,0,1,1,1,1,0
1283,12.84,33.41024398803711,2.061532693690907,76,4,0,1,1,1,1,0
1284,12.85,33.46953201293945,1.770956471098603,76,4,0,1,1,1,1,0
1285,12.86,33.37309646606445,1.9452746231311293,76,4,0,1,1,1,1,0
1286,12.87,33.267425537109375,1.8342543939061016,76,4,0,1,1,1,1,0
1287,12.88,32.99254608154297,1.780564627961714,76,4,0,1,1,1,1,0
1288,12.89,33.190673828125,1.919007687841793,76,4,0,1,1,1,1,0
1289,12.9,33.15604019165039,1.8173897942090755,76,4,0,1,1,1,1,0
1290,12.91,33.38348388671875,1.5960328616401998,76,4,0,1,1,1,1,0
1291,12.92,33.558265686035156,1.8013900899336275,76,4,0,1,1,1,1,0
1292,12.93,33.11894607543945,1.7468535163684835,76,4,0,1,1,1,1,0
1293,12.94,33.291419982910156,1.727256659283625,76,4,0,1,1,1,1,0
1294,12.95,33.13563537597656,1.8685249304402207,76,4,0,1,1,1,1,0
1295,12.96,33.14522933959961,1.9640011713885723,76,4,0,1,1,1,1,0
1296,12.97,33.26646423339844,1.8986889582479225,76,5,1,1,1,1,1,0
1297,12.98,33.23924255371094,1.6967622599514478,76,4,0,1,1,1,1,0
1298,12.99,33.36243438720703,1.79591220894804,76,4,0,1,1,1,1,0
1299,13.0,33.237613677978516,1.8149662361572563,76,5,1,1,1,1,1,0
1300,13.01,33.42343521118164,1.7519718139383484,76,4,0,1,1,1,1,0
1301,13.02,33.4011344909668,1.9482497153018719,76,4,0,1,1,1,1,0
1302,13.03,33.54195022583008,1.9077697675182177,76,4,0,1,1,1,1,0
1303,13.04,33.31387710571289,1.9221374606456905,76,4,0,1,1,1,1,0
1304,13.05,33.44406509399414,1.8305197289380017,76,4,0,1,1,1,1,0
1305,13.06,33.06986618041992,2.0950623918619047,76,4,0,1,1,1,1,0
1306,13.07,33.59553146362305,2.0093258242397254,76,4,0,1,1,1,1,0
1307,13.08,33.11405944824219,2.0999766524733543,76,4,0,1,1,1,1,0
1308,13.09,33.257850646972656,1.7288404956093097,76,4,0,1,1,1,1,0
1309,13.1,33.495853424072266,1.87919935668954,76,5,1,1,1,1,1,0
1310,13.11,33.359310150146484,1.8481115528199532,76,5,1,1,1,1,1,0
1311,13.12,33.29490661621094,1.800053077766239,76,5,1,1,1,1,1,0
1312,13.13,33.56591033935547,1.9557608971232965,76,5,1,1,1,1,1,0
1313,13.14,33.58914566040039,1.993287475133908,76,4,0,1,1,1,1,0
1314,13.15,33.350196838378906,2.0081101585129333,76,4,0,1,1,1,1,0
1315,13.16,33.42975997924805,1.890687066389249,76,4,0,1,1,1,1,0
1316,13.17,33.422607421875,1.8338519654048862,76,4,0,1,1,1,1,0
1317,13.18,33.564537048339844,1.9458927073109737,76,4,0,1,1,1,1,0
1318,13.19,33.703529357910156,1.8974987712554454,76,4,0,1,1,1,1,0
1319,13.2,33.173065185546875,2.0044451113638417,76,5,1,1,1,1,1,0
1320,13.21,33.363739013671875,1.769464760583733,76,4,0,1,1,1,1,0
1321,13.22,33.26649856567383,2.1188175574616874,76,4,0,1,1,1,1,0
1322,13.23,33.24729537963867,2.150835346558607,76,4,0,1,1,1,1,0
1323,13.24,33.36555862426758,1.872217388350468,76,4,0,1,1,1,1,0
1324,13.25,33.68625259399414,2.103710342376784,76,4,0,1,1,1,1,0
1325,13.26,33.530582427978516,1.8452660072679172,76,4,0,1,1,1,1,0
1326,13.27,33.46104049682617,1.8056856302023017,76,4,0,1,1,1,1,0
1327,13.28,33.12856674194336,1.7867829124704024,76,4,0,1,1,1,1,0
1328,13.29,33.45915603637695,1.7982789954816025,76,5,1,1,1,1,1,0
1329,13.3,33.82495880126953,1.8741658504222243,76,5,1,1,1,1,1,0
1330,13.31,33.694114685058594,1.8558277506355148,76,5,1,1,1,1,1,0
1331,13.32,33.42196273803711,1.850842581570269,76,5,1,1,1,1,1,0
1332,13.33,33.75020980834961,1.827953173687836,76,5,1,1,1,1,1,0
1333,13.34,33.66368865966797,1.8844115154731629,76,5,1,1,1,1,1,0
1334,13.35,33.890472412109375,1.7147883898033023,76,5,1,1,1,1,1,0
1335,13.36,33.46516799926758,1.8837714160513024,76,4,0,1,1,1,1,0
1336,13.37,33.63523483276367,1.7765668666154453,76,4,0,1,1,1,1,0
1337,13.38,33.519187927246094,1.8632744742430303,76,4,0,1,1,1,1,0
1338,13.39,33.54990005493164,1.8403743056473765,76,4,0,1,1,1,1,0
1339,13.4,33.434200286865234,1.7787064367506549,76,4,0,1,1,1,1,0
1340,13.41,33.709564208984375,1.7616188658289704,76,5,1,1,1,1,1,0
1341,13.42,33.89388656616211,1.955940333423757,76,4,0,1,1,1,1,0
1342,13.43,33.74020767211914,1.9230458173099603,76,4,0,1,1,1,1,0
1343,13.44,33.91177749633789,1.8448314641496788,76,4,0,1,1,1,1,0
1344,13.45,33.81814193725586,1.8761168231551681,76,5,1,1,1,1,1,0
1345,13.46,33.66627502441406,1.791620197688546,76,5,1,1,1,1,1,0
1346,13.47,33.325069427490234,1.9525866500350617,76,4,0,1,1,1,1,0
1347,13.48,33.141563415527344,1.867540429842468,76,4,0,1,1,1,1,0
1348,13.49,33.050270080566406,1.750797980038215,76,4,0,1,1,1,1,0
1349,13.5,33.09324645996094,1.8199182881889364,76,5,1,1,1,1,1,0
1350,13.51,33.16520309448242,1.8748332445396854,76,5,1,1,1,1,1,0
1351,13.52,33.21908187866211,1.8671399453038982,76,4,0,1,1,1,1,0
1352,13.53,33.40643310546875,2.0022232462605665,76,4,0,1,1,1,1,0
1353,13.54,33.57046127319336,1.7744005679423476,76,4,0,1,1,1,1,0
1354,13.55,33.589263916015625,1.848758221366194,76,4,0,1,1,1,1,0
1355,13.56,33.35307312011719,1.7629831434898577,76,4,0,1,1,1,1,0
1356,13.57,33.819435119628906,1.7247030003653423,76,4,0,1,1,1,1,0
1357,13.58,33.83076477050781,1.66328288296489,76,4,0,1,1,1,1,0
1358,13.59,33.64817428588867,1.8641104213527626,76,5,1,1,1,1,1,0
1359,13.6,33.54546356201172,1.7308346079168802,76,4,0,1,1,1,1,0
1360,13.61,33.42502975463867,1.6996706681836362,76,4,0,1,1,1,1,0
1361,13.62,33.58237075805664,1.8958114126884869,76,4,0,1,1,1,1,0
1362,13.63,33.28944778442383,1.6870684117903787,76,4,0,1,1,1,1,0
1363,13.64,33.133888244628906,1.8006642857953332,76,5,1,1,1,1,1,0
1364,13.65,33.4416389465332,1.8210450963458338,76,4,0,1,1,1,1,0
1365,13.66,33.525840759277344,1.9421574408298912,76,4,0,1,1,1,1,0
1366,13.67,33.35225296020508,1.7931566299366604,76,4,0,1,1,1,1,0
1367,13.68,33.29423141479492,1.689320118502654,76,4,0,1,1,1,1,0
1368,13.69,33.03468704223633,1.7055213717269884,76,4,0,1,1,1,1,0
1369,13.7,33.27314376831055,1.7192447627816048,76,4,0,1,1,1,1,0
1370,13.71,33.0833740234375,1.6961983050945753,76,4,0,1,1,1,1,0
1371,13.72,33.39726638793945,1.7225869910726745,76,5,1,1,1,1,1,0
1372,13.73,33.40162658691406,1.8077894295161872,76,5,1,1,1,1,1,0
1373,13.74,33.62869644165039,1.6587354195728494,76,4,0,1,1,1,1,0
1374,13.75,33.395748138427734,1.9731712570335713,76,4,0,1,1,1,1,0
1375,13.76,33.442466735839844,1.7184002911327525,76,5,1,1,1,1,1,0
1376,13.77,33.28165817260742,1.6947294972518758,76,4,0,1,1,1,1,0
1377,13.78,33.18727111816406,1.8241445339230646,76,4,0,1,1,1,1,0
1378,13.79,33.27513122558594,1.9071954846734207,76,4,0,1,1,1,1,0
1379,13.8,33.40089416503906,1.8631382946074633,76,4,0,1,1,1,1,0
1380,13.81,33.47796630859375,1.704613785394084,76,5,1,1,1,1,1,0
1381,13.82,33.14460372924805,1.8699994826749906,76,5,1,1,1,1,1,0
1382,13.83,33.64523696899414,1.6836276887207116,76,4,0,1,1,1,1,0
1383,13.84,33.3028564453125,1.78384676740178,76,4,0,1,1,1,1,0
1384,13.85,33.51708984375,1.7205508108684682,76,4,0,1,1,1,1,0
1385,13.86,33.41120529174805,1.708684636218262,76,5,1,1,1,1,1,0
1386,13.87,33.573204040527344,1.7623007145774194,76,5,1,1,1,1,1,0
1387,13.88,33.48219299316406,1.7353379426720164,76,4,0,1,1,1,1,0
1388,13.89,33.52663040161133,1.6974439734837745,76,5,1,1,1,1,1,0
1389,13.9,33.70661926269531,1.8942800904752797,76,4,0,1,1,1,1,0
1390,13.91,33.65396499633789,1.8764064655014332,76,4,0,1,1,1,1,0
1391,13.92,33.303897857666016,1.7605702950209294,76,4,0,1,1,1,1,0
1392,13.93,33.22410583496094,1.7286691810351986,76,4,0,1,1,1,1,0
1393,13.94,33.30549240112305,1.6667324348201586,76,4,0,1,1,1,1,0
1394,13.95,33.37849044799805,1.6518165253064485,76,4,0,1,1,1,1,0
1395,13.96,33.326133728027344,1.7875401811687694,76,4,0,1,1,1,1,0
1396,13.97,33.31869125366211,1.8933852792216876,76,4,0,1,1,1,1,0
1397,13.98,33.12141036987305,1.6813364526069399,76,4,0,1,1,1,1,0
1398,13.99,33.05989456176758,1.7256583048464564,76,4,0,1,1,1,1,0
1399,14.0,33.04568862915039,1.7706457445133748,76,4,0,1,1,1,1,0
1400,14.01,33.202362060546875,1.6291418603991117,76,4,0,1,1,1,1,0
1401,14.02,33.21846008300781,1.6576201575752978,76,4,0,1,1,1,1,0
1402,14.03,33.31266784667969,1.7269926420871042,76,4,0,1,1,1,1,0
1403,14.04,33.145381927490234,1.778901051960205,76,4,0,1,1,1,1,0
1404,14.05,33.182987213134766,1.6793215962406434,76,4,0,1,1,1,1,0
1405,14.06,33.10060119628906,1.7006186959396978,76,5,1,1,1,1,1,0
1406,14.07,33.10768508911133,1.6993524965401379,76,4,0,1,1,1,1,0
1407,14.08,33.21332550048828,1.9421968861585155,76,4,0,1,1,1,1,0
1408,14.09,33.30913543701172,1.7108209176567521,76,4,0,1,1,1,1,0
1409,14.1,33.2495231628418,1.7652496982611692,76,4,0,1,1,1,1,0
1410,14.11,33.16437530517578,1.7984730198910568,76,4,0,1,1,1,1,0
1411,14.12,33.02212142944336,1.7434199982900715,76,4,0,1,1,1,1,0
1412,14.13,33.207122802734375,2.0041439704306288,76,4,0,1,1,1,1,0
1413,14.14,33.70477294921875,1.7379827403517594,76,4,0,1,1,1,1,0
1414,14.15,33.925636291503906,1.9228611489591767,76,4,0,1,1,1,1,0
1415,14.16,33.846649169921875,1.8540200907320035,76,4,0,1,1,1,1,0
1416,14.17,34.092193603515625,1.840539803321468,76,4,0,1,1,1,1,0
1417,14.18,34.154266357421875,1.707425133334025,76,4,0,1,1,1,1,0
1418,14.19,34.010231018066406,1.6643305975370974,76,4,0,1,1,1,1,0
1419,14.2,33.8795051574707,1.7643725983873806,76,4,0,1,1,1,1,0
1420,14.21,33.64655685424805,1.8340656107214357,76,4,0,1,1,1,1,0
1421,14.22,33.73520278930664,1.8398072937976753,76,4,0,1,1,1,1,0
1422,14.23,33.878501892089844,1.993790649384921,76,4,0,1,1,1,1,0
1423,14.24,33.81507110595703,1.7739498055490546,76,4,0,1,1,1,1,0
1424,14.25,33.53800964355469,1.7245830255335433,76,4,0,1,1,1,1,0
1425,14.26,33.38596725463867,1.7334650123682687,76,4,0,1,1,1,1,0
1426,14.27,33.45335388183594,1.8480530642222144,76,4,0,1,1,1,1,0
1427,14.28,33.574058532714844,1.6357896154692884,76,4,0,1,1,1,1,0
1428,14.29,33.82433319091797,1.8612099803491733,76,4,0,1,1,1,1,0
1429,14.3,33.49662780761719,1.818818200372112,76,5,1,1,1,1,1,0
1430,14.31,33.52888488769531,1.6613815230344204,76,5,1,1,1,1,1,0
1431,14.32,33.57981872558594,1.7204671819691069,76,4,0,1,1,1,1,0
1432,14.33,33.32926940917969,1.7138008663361297,76,4,0,1,1,1,1,0
1433,14.34,33.26188278198242,1.7113760639450284,76,5,1,1,1,1,1,0
1434,14.35,33.41254425048828,1.8053800568489935,76,4,0,1,1,1,1,0
1435,14.36,33.511932373046875,1.644714867842557,76,4,0,1,1,1,1,0
1436,14.37,33.394893646240234,1.8021603408037867,76,4,0,1,1,1,1,0
1437,14.38,33.126564025878906,1.8316618680847085,76,4,0,1,1,1,1,0
1438,14.39,33.66777801513672,1.6720051351230754,76,4,0,1,1,1,1,0
1439,14.4,33.104644775390625,1.8520523910304263,76,4,0,1,1,1,1,0
1440,14.41,33.073158264160156,1.711221866547982,76,4,0,1,1,1,1,0
1441,14.42,33.19975662231445,1.693900374943234,76,4,0,1,1,1,1,0
1442,14.43,33.08181381225586,1.8232621379346226,76,4,0,1,1,1,1,0
1443,14.44,33.40544891357422,1.784940299100251,76,4,0,1,1,1,1,0
1444,14.45,33.453983306884766,1.812894675188882,76,4,0,1,1,1,1,0
1445,14.46,33.54207992553711,1.7894104379971936,76,4,0,1,1,1,1,0
1446,14.47,33.906211853027344,1.8988983421861074,76,4,0,1,1,1,1,0
1447,14.48,33.81922149658203,1.8212901805461656,76,4,0,1,1,1,1,0
1448,14.49,33.9629020690918,1.768300575783119,76,4,0,1,1,1,1,0
1449,14.5,34.10249710083008,1.9141833204922825,76,4,0,1,1,1,1,0
1450,14.51,34.02884292602539,1.7621920234706554,76,4,0,1,1,1,1,0
1451,14.52,34.12504577636719,1.8221963562106165,76,4,0,1,1,1,1,0
1452,14.53,34.09231948852539,1.8101084159308647,76,4,0,1,1,1,1,0
1453,14.54,34.51374435424805,2.053000239981895,76,4,0,1,1,1,1,0
1454,14.55,34.534889221191406,1.9791446048031005,76,4,0,1,1,1,1,0
1455,14.56,34.255550384521484,1.8694641324677659,76,4,0,1,1,1,1,0
1456,14.57,34.25672912597656,1.9365438661177705,76,4,0,1,1,1,1,0
1457,14.58,34.7810173034668,2.016657872639117,76,4,0,1,1,1,1,0
1458,14.59,34.698448181152344,1.7696596592142093,76,4,0,1,1,1,1,0
1459,14.6,34.853824615478516,2.05710981783054,76,4,0,1,1,1,1,0
1460,14.61,34.76351547241211,1.798280140987592,76,4,0,1,1,1,1,0
1461,14.62,34.8039436340332,1.7853813640249534,76,5,1,1,1,1,1,0
1462,14.63,34.83481979370117,1.7236232741601234,76,4,0,1,1,1,1,0
1463,14.64,34.73954772949219,1.7730453551894072,76,4,0,1,1,1,1,0
1464,14.65,35.04480743408203,1.9203636683381142,76,4,0,1,1,1,1,0
1465,14.66,34.88309860229492,1.9559632159260707,76,4,0,1,1,1,1,0
1466,14.67,34.79104232788086,1.8781634487102137,76,4,0,1,1,1,1,0
1467,14.68,34.53911590576172,2.0350421693077965,76,4,0,1,1,1,1,0
1468,14.69,34.53129196166992,1.7483148685985441,76,4,0,1,1,1,1,0
1469,14.7,34.553977966308594,1.8597260181151027,76,4,0,1,1,1,1,0
1470,14.71,34.497657775878906,1.8806658438214776,76,5,1,1,1,1,1,0
1471,14.72,34.50326156616211,1.901161086435916,76,5,1,1,1,1,1,0
1472,14.73,34.3221549987793,1.762325786674952,76,4,0,1,1,1,1,0
1473,14.74,34.26554489135742,1.9623181682364113,76,4,0,1,1,1,1,0
1474,14.75,34.37696838378906,2.1459005746155877,76,5,1,1,1,1,1,0
1475,14.76,34.18894577026367,2.0247947577563683,76,5,1,1,1,1,1,0
1476,14.77,34.5019645690918,1.744848912210303,76,5,1,1,1,1,1,0
1477,14.78,34.55022048950195,2.014847704717535,76,4,0,1,1,1,1,0
1478,14.79,34.39931106567383,1.8603210040974987,76,4,0,1,1,1,1,0
1479,14.8,33.988670349121094,1.858411202254397,76,5,1,1,1,1,1,0
1480,14.81,34.453189849853516,1.997949312592717,76,4,0,1,1,1,1,0
1481,14.82,34.06925582885742,1.8755785004396859,76,5,1,1,1,1,1,0
1482,14.83,33.78169631958008,1.9578794327475242,76,5,1,1,1,1,1,0
1483,14.84,34.06967544555664,2.0029212742874467,76,5,1,1,1,1,1,0
1484,14.85,34.22980880737305,1.82562512955662,76,4,0,1,1,1,1,0
1485,14.86,34.46664810180664,1.9469193876375814,76,5,1,1,1,1,1,0
1486,14.87,34.64377975463867,1.8614797633045599,76,5,1,1,1,1,1,0
1487,14.88,34.22825241088867,1.8959434145812462,76,5,1,1,1,1,1,0
1488,14.89,34.238765716552734,1.817110631248921,76,4,0,1,1,1,1,0
1489,14.9,34.21033477783203,1.8569342271961777,76,5,1,1,1,1,1,0
1490,14.91,34.059661865234375,1.8445873777137574,76,4,0,1,1,1,1,0
1491,14.92,34.027488708496094,2.126735658795016,76,4,0,1,1,1,1,0
1492,14.93,33.95294952392578,1.888939429732055,76,4,0,1,1,1,1,0
1493,14.94,34.18195343017578,2.104546022017014,76,4,0,1,1,1,1,0
1494,14.95,34.20658874511719,2.043379856760761,76,4,0,1,1,1,1,0
1495,14.96,34.25136184692383,1.9137678145352424,76,4,0,1,1,1,1,0
1496,14.97,33.89516830444336,1.8993689699822276,76,4,0,1,1,1,1,0
1497,14.98,34.06426239013672,1.9968506377593112,76,4,0,1,1,1,1,0
1498,14.99,34.09471893310547,1.837903392297486,76,4,0,1,1,1,1,0
1499,15.0,34.41058349609375,1.9301827094218258,76,4,0,1,1,1,1,0
1500,15.01,34.320926666259766,2.0570157955561834,76,4,0,1,1,1,1,0
1501,15.02,34.007041931152344,1.7783138818722115,76,4,0,1,1,1,1,0
1502,15.03,34.562156677246094,1.7805629140232526,76,4,0,1,1,1,1,0
1503,15.04,34.084449768066406,1.7383337211190326,76,5,1,1,1,1,1,0
1504,15.05,33.79265594482422,1.917709043966709,76,4,0,1,1,1,1,0
1505,15.06,33.71803665161133,1.8828948949524276,76,4,0,1,1,1,1,0
1506,15.07,33.71330642700195,1.8883313550347516,76,4,0,1,1,1,1,0
1507,15.08,33.96443557739258,1.9097126633779458,76,4,0,1,1,1,1,0
1508,15.09,34.08491897583008,1.8147431743090714,76,4,0,1,1,1,1,0
1509,15.1,33.85657501220703,1.8594080452735207,76,4,0,1,1,1,1,0
1510,15.11,33.886680603027344,1.7611638139997972,76,4,0,1,1,1,1,0
1511,15.12,33.847267150878906,1.7923477487084345,76,4,0,1,1,1,1,0
1512,15.13,34.00307846069336,1.8646444035881955,76,4,0,1,1,1,1,0
1513,15.14,33.918216705322266,1.9367264616412219,76,4,0,1,1,1,1,0
1514,15.15,34.41994857788086,2.249090248484329,76,4,0,1,1,1,1,0
1515,15.16,33.74639892578125,1.803914232504865,76,4,0,1,1,1,1,0
1516,15.17,33.86045837402344,1.8830552780482628,76,4,0,1,1,1,1,0
1517,15.18,33.985923767089844,1.7614774259710297,76,4,0,1,1,1,1,0
1518,15.19,34.00249481201172,1.8477535890430692,76,4,0,1,1,1,1,0
1519,15.2,33.7854118347168,1.8635686099218411,76,4,0,1,1,1,1,0
1520,15.21,33.61234664916992,1.9684985191006874,76,4,0,1,1,1,1,0
1521,15.22,33.98866653442383,1.8522114492748958,76,5,1,1,1,1,1,0
1522,15.23,34.05524826049805,1.7873438174483287,76,4,0,1,1,1,1,0
1523,15.24,33.51457595825195,2.01714801199817,76,4,0,1,1,1,1,0
1524,15.25,33.43425750732422,1.889815872351208,76,4,0,1,1,1,1,0
1525,15.26,33.62479782104492,1.8035824437398176,76,4,0,1,1,1,1,0
1526,15.27,33.543800354003906,1.9805821119867917,76,4,0,1,1,1,1,0
1527,15.28,33.41975784301758,1.8609962740381933,76,4,0,1,1,1,1,0
1528,15.29,33.49197769165039,1.9113618192105264,76,4,0,1,1,1,1,0
1529,15.3,33.46012878417969,1.9014210380157353,76,4,0,1,1,1,1,0
1530,15.31,33.27180480957031,1.9296640955709468,76,4,0,1,1,1,1,0
1531,15.32,33.17995834350586,1.880480949082984,76,4,0,1,1,1,1,0
1532,15.33,33.34768295288086,1.7877342828203258,76,4,0,1,1,1,1,0
1533,15.34,33.4138298034668,2.0304234774353684,76,4,0,1,1,1,1,0
1534,15.35,33.721256256103516,1.8764338958923443,76,4,0,1,1,1,1,0
1535,15.36,33.3653450012207,1.961736280602833,76,4,0,1,1,1,1,0
1536,15.37,33.45561599731445,1.7739814006295214,76,4,0,1,1,1,1,0
1537,15.38,33.50373077392578,1.9326148879648393,76,4,0,1,1,1,1,0
1538,15.39,33.534515380859375,1.8890650864213723,76,4,0,1,1,1,1,0
1539,15.4,33.20734405517578,1.8436373235971124,76,4,0,1,1,1,1,0
1540,15.41,33.383663177490234,1.8341749925903226,76,4,0,1,1,1,1,0
1541,15.42,33.4558219909668,1.9097874660031147,76,4,0,1,1,1,1,0
1542,15.43,33.46516799926758,1.847941778944874,76,4,0,1,1,1,1,0
1543,15.44,33.42593765258789,2.1287796113466513,76,4,0,1,1,1,1,0
1544,15.45,33.731201171875,1.7840959780430552,76,4,0,1,1,1,1,0
1545,15.46,33.617305755615234,1.968015419756888,76,4,0,1,1,1,1,0
1546,15.47,33.645145416259766,2.0328553039145842,76,4,0,1,1,1,1,0
1547,15.48,33.62968063354492,1.8373036796969828,76,4,0,1,1,1,1,0
1548,15.49,33.788368225097656,1.8648879717625577,76,4,0,1,1,1,1,0
1549,15.5,33.67705154418945,1.8766740435425562,76,4,0,1,1,1,1,0
1550,15.51,33.63096237182617,1.9046021990851645,76,4,0,1,1,1,1,0
1551,15.52,33.7800178527832,1.6630387191448401,76,4,0,1,1,1,1,0
1552,15.53,33.681095123291016,1.9175222104627894,76,4,0,1,1,1,1,0
1553,15.54,33.99146270751953,2.1661232798450856,76,4,0,1,1,1,1,0
1554,15.55,33.599464416503906,1.760369622694247,76,4,0,1,1,1,1,0
1555,15.56,33.852176666259766,1.8745454144674087,76,4,0,1,1,1,1,0
1556,15.57,33.78398132324219,1.837850452871257,76,4,0,1,1,1,1,0
1557,15.58,33.842987060546875,1.950822313689827,76,4,0,1,1,1,1,0
1558,15.59,33.859771728515625,2.0471901743315915,76,4,0,1,1,1,1,0
